CurrentA,VoltageV,time
-16.76330078125,13.0654,5021
-16.76330078125,13.0654,5022
-16.76330078125,13.0654,5023
-16.76330078125,13.0654,5024
-16.76330078125,13.0654,5025
-16.76330078125,13.0654,5026
-16.76330078125,13.0654,5027
-16.76330078125,13.0654,5028
-16.76330078125,13.0654,5029
-16.76330078125,13.0654,5030
-16.76330078125,13.0654,5031
-16.76330078125,13.0654,5032
-16.76330078125,13.0654,5033
-16.76330078125,13.0654,5034
-16.76330078125,13.0654,5035
-16.76330078125,13.0654,5036
-16.76330078125,13.0654,5037
-16.76330078125,13.0654,5038
-16.76330078125,13.0654,5039
-16.76330078125,13.0654,5040
-16.76330078125,13.0654,5041
-16.76330078125,13.0654,5042
-16.76330078125,13.0654,5043
-16.76330078125,13.0654,5044
-16.76330078125,13.0654,5045
-16.76330078125,13.0654,5046
-16.76330078125,13.0654,5047
-16.76330078125,13.0654,5048
-16.76330078125,13.0654,5049
-16.76330078125,13.0654,5050
-16.76330078125,13.0654,5051
-16.76330078125,13.0654,5052
-16.76330078125,13.0654,5053
-16.76330078125,13.0654,5054
-16.76330078125,13.0654,5055
-16.76330078125,13.0654,5056
-16.76330078125,13.0654,5057
-16.76330078125,13.0654,5058
-16.76330078125,13.0654,5059
-16.76330078125,13.0654,5060
-16.76330078125,13.0654,5061
-16.76330078125,13.0654,5062
-16.76330078125,13.0654,5063
-16.76330078125,13.0654,5064
-16.76330078125,13.0654,5065
-16.76330078125,13.0654,5066
-16.76330078125,13.0654,5067
-16.76330078125,13.0654,5068
-16.76330078125,13.0654,5069
-16.76330078125,13.0654,5070
-16.76330078125,13.0654,5071
-16.76330078125,13.0654,5072
-16.76330078125,13.0654,5073
-16.76330078125,13.0654,5074
-16.76330078125,13.0654,5075
-16.76330078125,13.0654,5076
-16.76330078125,13.0654,5077
-16.76330078125,13.0654,5078
-16.76330078125,13.0654,5079
-16.76330078125,13.0654,5080
-16.76330078125,13.0654,5081
-16.76330078125,13.0654,5082
-16.76330078125,13.0654,5083
-16.76330078125,13.0654,5084
-16.76330078125,13.0654,5085
-16.76330078125,13.0654,5086
-16.76330078125,13.0654,5087
-16.76330078125,13.0654,5088
-16.76330078125,13.0654,5089
-16.76330078125,13.0654,5090
-16.76330078125,13.0654,5091
-16.76330078125,13.0654,5092
-16.76330078125,13.0654,5093
-16.76330078125,13.0654,5094
-16.76330078125,13.0654,5095
-16.76330078125,13.0654,5096
-16.76330078125,13.0654,5097
-16.76330078125,13.0654,5098
-16.76330078125,13.0654,5099
-16.76330078125,13.0654,5100
-16.76330078125,13.0654,5101
-16.76330078125,13.0654,5102
-16.76330078125,13.0654,5103
-16.76330078125,13.0654,5104
-16.76330078125,13.0654,5105
-16.76330078125,13.0654,5106
-16.76330078125,13.0654,5107
-16.76330078125,13.0654,5108
-16.76330078125,13.0654,5109
-16.76330078125,13.0654,5110
-16.76330078125,13.0654,5111
-16.76330078125,13.0654,5112
-16.76330078125,13.0654,5113
-16.76330078125,13.0654,5114
-16.76330078125,13.0654,5115
-16.76330078125,13.0654,5116
-16.76330078125,13.0654,5117
-16.76330078125,13.0654,5118
-16.76330078125,13.0654,5119
-16.76330078125,13.0654,5120
-16.76330078125,13.0654,5121
-16.76330078125,13.0654,5122
-16.76330078125,13.0654,5123
-16.76330078125,13.0654,5124
-16.76330078125,13.0654,5125
-16.76330078125,13.0654,5126
-16.76330078125,13.0654,5127
-16.76330078125,13.0654,5128
-16.76330078125,13.0654,5129
-16.76330078125,13.0654,5130
-16.76330078125,13.0654,5131
-16.76330078125,13.0654,5132
-16.76330078125,13.0654,5133
-16.76330078125,13.0654,5134
-16.76330078125,13.0654,5135
-16.76330078125,13.0654,5136
-16.76330078125,13.0654,5137
-16.76330078125,13.0654,5138
-16.76330078125,13.0654,5139
-16.76330078125,13.0654,5140
-16.76330078125,13.0654,5141
-16.76330078125,13.0654,5142
-16.76330078125,13.0654,5143
-16.76330078125,13.0654,5144
-16.76330078125,13.0654,5145
-16.76330078125,13.0654,5146
-16.76330078125,13.0654,5147
-16.76330078125,13.0654,5148
-16.76330078125,13.0654,5149
-16.76330078125,13.0654,5150
-16.76330078125,13.0654,5151
-16.76330078125,13.0654,5152
-16.76330078125,13.0654,5153
-16.76330078125,13.0654,5154
-16.76330078125,13.0654,5155
-16.76330078125,13.0654,5156
-16.76330078125,13.0654,5157
-16.76330078125,13.0654,5158
-16.76330078125,13.0654,5159
-16.76330078125,13.0654,5160
-16.76330078125,13.0654,5161
-16.76330078125,13.0654,5162
-16.76330078125,13.0654,5163
-16.76330078125,13.0654,5164
-16.76330078125,13.0654,5165
-16.76330078125,13.0654,5166
-16.76330078125,13.0654,5167
-16.76330078125,13.0654,5168
-16.76330078125,13.0654,5169
-16.76330078125,13.0654,5170
-16.76330078125,13.0654,5171
-16.76330078125,13.0654,5172
-16.76330078125,13.0654,5173
-16.76330078125,13.0654,5174
-16.76330078125,13.0654,5175
-16.76330078125,13.0654,5176
-16.76330078125,13.0654,5177
-16.76330078125,13.0654,5178
-16.76330078125,13.0654,5179
-16.76330078125,13.0654,5180
-16.76330078125,13.0654,5181
-16.76330078125,13.0654,5182
-16.76330078125,13.0654,5183
-16.76330078125,13.0654,5184
-16.76330078125,13.0654,5185
-16.76330078125,13.0654,5186
-16.76330078125,13.0654,5187
-16.76330078125,13.0654,5188
-16.76330078125,13.0654,5189
-16.76330078125,13.0654,5190
-16.76330078125,13.0654,5191
-16.76330078125,13.0654,5192
-16.76330078125,13.0636,5193
-16.76330078125,13.0636,5194
-16.76330078125,13.0636,5195
-16.76330078125,13.0636,5196
-16.76330078125,13.0636,5197
-16.76330078125,13.0636,5198
-16.76330078125,13.0636,5199
-16.76330078125,13.0636,5200
-16.76330078125,13.0636,5201
-16.76330078125,13.0636,5202
-16.76330078125,13.0636,5203
-16.76330078125,13.0636,5204
-16.76330078125,13.0636,5205
-16.76330078125,13.0636,5206
-16.76330078125,13.0636,5207
-16.76330078125,13.0636,5208
-16.76330078125,13.0636,5209
-16.76330078125,13.0636,5210
-16.76330078125,13.0636,5211
-16.76330078125,13.0636,5212
-16.76330078125,13.0636,5213
-16.76330078125,13.0636,5214
-16.76330078125,13.0636,5215
-16.76330078125,13.0636,5216
-16.76330078125,13.0636,5217
-16.76330078125,13.0636,5218
-16.76330078125,13.0636,5219
-16.76330078125,13.0636,5220
-16.76330078125,13.0636,5221
-16.76330078125,13.0636,5222
-16.76330078125,13.0636,5223
-16.76330078125,13.0636,5224
-16.76330078125,13.0636,5225
-16.76330078125,13.0636,5226
-16.76330078125,13.0636,5227
-16.76330078125,13.0636,5228
-16.76330078125,13.0636,5229
-16.76330078125,13.0636,5230
-16.76330078125,13.0636,5231
-16.76330078125,13.0636,5232
-16.76330078125,13.0636,5233
-16.76330078125,13.0636,5234
-16.76330078125,13.0636,5235
-16.76330078125,13.0636,5236
-16.76330078125,13.0636,5237
-16.76330078125,13.0636,5238
-16.76330078125,13.0636,5239
-16.76330078125,13.0636,5240
-16.76330078125,13.0636,5241
-16.76330078125,13.0636,5242
-16.76330078125,13.0636,5243
-16.76330078125,13.0636,5244
-16.76330078125,13.0636,5245
-16.76330078125,13.0636,5246
-16.76330078125,13.0636,5247
-16.76330078125,13.0636,5248
-16.76330078125,13.0636,5249
-16.76330078125,13.0636,5250
-16.76330078125,13.0636,5251
-16.76330078125,13.0636,5252
-16.76330078125,13.0636,5253
-16.76330078125,13.0636,5254
-16.76330078125,13.0636,5255
-16.76330078125,13.0636,5256
-16.76330078125,13.0636,5257
-16.76330078125,13.0636,5258
-16.76330078125,13.0636,5259
-16.76330078125,13.0636,5260
-16.76330078125,13.0636,5261
-16.76330078125,13.0636,5262
-16.76330078125,13.0636,5263
-16.76330078125,13.0636,5264
-16.76330078125,13.0636,5265
-16.76330078125,13.0636,5266
-16.76330078125,13.0636,5267
-16.76330078125,13.0636,5268
-16.76330078125,13.0636,5269
-16.76330078125,13.0636,5270
-16.76330078125,13.0636,5271
-16.76330078125,13.0636,5272
-16.76330078125,13.0636,5273
-16.76330078125,13.0636,5274
-16.76330078125,13.0636,5275
-16.76330078125,13.0636,5276
-16.76330078125,13.0636,5277
-16.76330078125,13.0636,5278
-16.76330078125,13.0636,5279
-16.76330078125,13.0636,5280
-16.76330078125,13.0636,5281
-16.76330078125,13.0636,5282
-16.76330078125,13.0636,5283
-16.76330078125,13.0636,5284
-16.76330078125,13.0636,5285
-16.76330078125,13.0636,5286
-16.76330078125,13.0636,5287
-16.76330078125,13.0636,5288
0,13.244,5289
0,13.2459,5290
0,13.2496,5291
0,13.2514,5292
0,13.2533,5293
0,13.2552,5294
0,13.2552,5295
0,13.257,5296
0,13.257,5297
0,13.2589,5298
0,13.2589,5299
0,13.2607,5300
0,13.2607,5301
0,13.2626,5302
0,13.2626,5303
0,13.2626,5304
0,13.2645,5305
0,13.2645,5306
0,13.2645,5307
0,13.2663,5308
0,13.2663,5309
0,13.2663,5310
0,13.2663,5311
0,13.2682,5312
0,13.2682,5313
0,13.2682,5314
0,13.2682,5315
0,13.27,5316
0,13.27,5317
0,13.27,5318
0,13.27,5319
0,13.27,5320
0,13.2719,5321
0,13.2719,5322
0,13.2719,5323
0,13.2719,5324
0,13.2719,5325
0,13.2756,5326
0,13.2756,5327
0,13.2756,5328
0,13.2756,5329
0,13.2756,5330
0,13.2756,5331
0,13.2775,5332
0,13.2775,5333
0,13.2775,5334
0,13.2775,5335
0,13.2775,5336
0,13.2775,5337
0,13.2775,5338
0,13.2775,5339
0,13.2793,5340
0,13.2793,5341
0,13.2793,5342
0,13.2793,5343
0,13.2793,5344
0,13.2793,5345
0,13.2793,5346
0,13.2793,5347
0,13.2812,5348
0,13.2812,5349
0,13.2812,5350
0,13.2812,5351
0,13.2812,5352
0,13.2812,5353
0,13.2812,5354
0,13.2812,5355
0,13.2812,5356
0,13.2831,5357
0,13.2831,5358
0,13.2831,5359
0,13.2831,5360
0,13.2831,5361
0,13.2831,5362
0,13.2831,5363
0,13.2831,5364
0,13.2831,5365
0,13.2831,5366
0,13.2831,5367
0,13.2831,5368
0,13.2831,5369
0,13.2849,5370
0,13.2849,5371
0,13.2849,5372
0,13.2849,5373
0,13.2849,5374
0,13.2849,5375
0,13.2849,5376
0,13.2849,5377
0,13.2868,5378
0,13.2868,5379
0,13.2868,5380
0,13.2868,5381
0,13.2868,5382
0,13.2868,5383
0,13.2868,5384
0,13.2868,5385
0,13.2868,5386
0,13.2868,5387
0,13.2868,5388
0,13.2868,5389
0,13.2868,5390
0,13.2868,5391
0,13.2868,5392
0,13.2868,5393
0,13.2886,5394
0,13.2886,5395
0,13.2886,5396
0,13.2886,5397
0,13.2886,5398
0,13.2886,5399
0,13.2886,5400
0,13.2886,5401
0,13.2886,5402
0,13.2886,5403
0,13.2886,5404
0,13.2886,5405
0,13.2886,5406
0,13.2886,5407
0,13.2886,5408
0,13.2886,5409
0,13.2886,5410
0,13.2905,5411
0,13.2905,5412
0,13.2905,5413
0,13.2905,5414
0,13.2905,5415
0,13.2905,5416
0,13.2905,5417
0,13.2905,5418
0,13.2905,5419
0,13.2905,5420
0,13.2905,5421
0,13.2905,5422
0,13.2905,5423
0,13.2905,5424
0,13.2905,5425
0,13.2905,5426
0,13.2905,5427
0,13.2924,5428
0,13.2924,5429
0,13.2924,5430
0,13.2924,5431
0,13.2924,5432
0,13.2924,5433
0,13.2924,5434
0,13.2924,5435
0,13.2924,5436
0,13.2924,5437
0,13.2924,5438
0,13.2924,5439
0,13.2924,5440
0,13.2924,5441
0,13.2924,5442
0,13.2924,5443
0,13.2924,5444
0,13.2924,5445
0,13.2924,5446
0,13.2924,5447
0,13.2942,5448
0,13.2942,5449
0,13.2942,5450
0,13.2942,5451
0,13.2942,5452
0,13.2942,5453
0,13.2942,5454
0,13.2942,5455
0,13.2942,5456
0,13.2942,5457
0,13.2942,5458
0,13.2942,5459
0,13.2942,5460
0,13.2942,5461
0,13.2942,5462
0,13.2942,5463
0,13.2942,5464
0,13.2942,5465
0,13.2942,5466
0,13.2942,5467
0,13.2942,5468
0,13.2942,5469
0,13.2942,5470
0,13.2942,5471
0,13.2942,5472
0,13.2942,5473
0,13.2942,5474
0,13.2942,5475
0,13.2942,5476
0,13.2961,5477
0,13.2961,5478
0,13.2961,5479
0,13.2961,5480
0,13.2961,5481
0,13.2961,5482
0,13.2961,5483
0,13.2961,5484
0,13.2961,5485
0,13.2961,5486
0,13.2961,5487
0,13.2961,5488
0,13.2961,5489
0,13.2961,5490
0,13.2961,5491
0,13.2961,5492
0,13.2961,5493
0,13.2961,5494
0,13.2961,5495
0,13.2961,5496
0,13.2961,5497
0,13.2961,5498
0,13.2961,5499
0,13.2961,5500
0,13.2961,5501
0,13.2961,5502
0,13.2961,5503
0,13.2979,5504
0,13.2979,5505
0,13.2979,5506
0,13.2979,5507
0,13.2979,5508
0,13.2979,5509
0,13.2979,5510
0,13.2979,5511
0,13.2979,5512
0,13.2979,5513
0,13.2979,5514
0,13.2979,5515
0,13.2979,5516
0,13.2979,5517
0,13.2979,5518
0,13.2979,5519
0,13.2979,5520
0,13.2979,5521
0,13.2979,5522
0,13.2979,5523
0,13.2979,5524
0,13.2979,5525
0,13.2979,5526
0,13.2979,5527
0,13.2979,5528
0,13.2979,5529
0,13.2979,5530
0,13.2979,5531
0,13.2979,5532
0,13.2979,5533
0,13.2979,5534
0,13.2979,5535
0,13.2979,5536
0,13.2979,5537
0,13.2979,5538
0,13.2979,5539
0,13.2979,5540
0,13.2979,5541
0,13.2979,5542
0,13.2979,5543
0,13.2998,5544
0,13.2998,5545
0,13.2998,5546
0,13.2998,5547
0,13.2998,5548
0,13.2998,5549
0,13.2998,5550
0,13.2998,5551
0,13.2998,5552
0,13.2998,5553
0,13.2998,5554
0,13.2998,5555
0,13.2998,5556
0,13.2998,5557
0,13.2998,5558
0,13.2998,5559
0,13.2998,5560
0,13.2998,5561
0,13.2998,5562
0,13.2998,5563
0,13.2998,5564
0,13.2998,5565
0,13.2998,5566
0,13.2998,5567
0,13.2998,5568
0,13.2998,5569
0,13.2998,5570
0,13.2998,5571
0,13.2998,5572
0,13.2998,5573
0,13.2998,5574
0,13.2998,5575
0,13.2998,5576
0,13.2998,5577
0,13.2998,5578
0,13.2998,5579
0,13.2998,5580
0,13.2998,5581
0,13.2998,5582
0,13.2998,5583
0,13.2998,5584
0,13.2998,5585
0,13.2998,5586
0,13.2998,5587
0,13.3017,5588
0,13.3017,5589
0,13.3017,5590
0,13.3017,5591
0,13.3017,5592
0,13.3017,5593
0,13.3017,5594
0,13.3017,5595
0,13.3017,5596
0,13.3017,5597
0,13.3017,5598
0,13.3017,5599
0,13.3017,5600
0,13.3017,5601
0,13.3017,5602
0,13.3017,5603
0,13.3017,5604
0,13.3017,5605
0,13.3017,5606
0,13.3017,5607
0,13.3017,5608
0,13.3017,5609
0,13.3017,5610
0,13.3017,5611
0,13.3017,5612
0,13.3017,5613
0,13.3017,5614
0,13.3017,5615
0,13.3017,5616
0,13.3017,5617
0,13.3017,5618
0,13.3017,5619
0,13.3017,5620
0,13.3017,5621
0,13.3017,5622
0,13.3017,5623
0,13.3017,5624
0,13.3017,5625
0,13.3017,5626
0,13.3017,5627
0,13.3017,5628
0,13.3017,5629
0,13.3017,5630
0,13.3017,5631
0,13.3017,5632
0,13.3017,5633
0,13.3017,5634
0,13.3017,5635
0,13.3017,5636
0,13.3017,5637
0,13.3017,5638
0,13.3035,5639
0,13.3035,5640
0,13.3035,5641
0,13.3035,5642
0,13.3035,5643
0,13.3035,5644
0,13.3035,5645
0,13.3035,5646
0,13.3035,5647
0,13.3035,5648
0,13.3035,5649
0,13.3035,5650
0,13.3035,5651
0,13.3035,5652
0,13.3035,5653
0,13.3035,5654
0,13.3035,5655
0,13.3035,5656
0,13.3035,5657
0,13.3035,5658
0,13.3035,5659
0,13.3035,5660
0,13.3035,5661
0,13.3035,5662
0,13.3035,5663
0,13.3035,5664
0,13.3035,5665
0,13.3035,5666
0,13.3035,5667
0,13.3035,5668
0,13.3035,5669
0,13.3035,5670
0,13.3035,5671
0,13.3035,5672
0,13.3035,5673
0,13.3035,5674
0,13.3035,5675
0,13.3035,5676
0,13.3035,5677
0,13.3035,5678
0,13.3035,5679
0,13.3035,5680
0,13.3035,5681
0,13.3035,5682
0,13.3035,5683
0,13.3035,5684
0,13.3035,5685
0,13.3035,5686
0,13.3035,5687
0,13.3035,5688
0,13.3035,5689
0,13.3035,5690
0,13.3035,5691
0,13.3035,5692
0,13.3035,5693
0,13.3035,5694
0,13.3035,5695
0,13.3035,5696
0,13.3035,5697
0,13.3035,5698
0,13.3054,5699
0,13.3054,5700
0,13.3054,5701
0,13.3054,5702
0,13.3054,5703
0,13.3054,5704
0,13.3054,5705
0,13.3054,5706
0,13.3054,5707
0,13.3054,5708
0,13.3054,5709
0,13.3054,5710
0,13.3054,5711
0,13.3054,5712
0,13.3054,5713
0,13.3054,5714
0,13.3054,5715
0,13.3054,5716
0,13.3054,5717
0,13.3054,5718
0,13.3054,5719
0,13.3054,5720
0,13.3054,5721
0,13.3054,5722
0,13.3054,5723
0,13.3054,5724
0,13.3054,5725
0,13.3054,5726
0,13.3054,5727
0,13.3054,5728
0,13.3054,5729
0,13.3054,5730
0,13.3054,5731
0,13.3054,5732
0,13.3054,5733
0,13.3054,5734
0,13.3054,5735
0,13.3054,5736
0,13.3054,5737
0,13.3054,5738
0,13.3054,5739
0,13.3054,5740
0,13.3054,5741
0,13.3054,5742
0,13.3054,5743
0,13.3054,5744
0,13.3054,5745
0,13.3054,5746
0,13.3054,5747
0,13.3054,5748
0,13.3054,5749
0,13.3054,5750
0,13.3054,5751
0,13.3054,5752
0,13.3054,5753
0,13.3054,5754
0,13.3054,5755
0,13.3054,5756
0,13.3054,5757
0,13.3054,5758
0,13.3054,5759
0,13.3054,5760
0,13.3054,5761
0,13.3054,5762
0,13.3054,5763
0,13.3054,5764
0,13.3054,5765
0,13.3054,5766
0,13.3054,5767
0,13.3054,5768
0,13.3054,5769
0,13.3054,5770
0,13.3054,5771
0,13.3054,5772
0,13.3054,5773
0,13.3054,5774
0,13.3054,5775
0,13.3054,5776
0,13.3054,5777
0,13.3054,5778
0,13.3054,5779
0,13.3054,5780
0,13.3054,5781
0,13.3054,5782
0,13.3054,5783
0,13.3054,5784
0,13.3054,5785
0,13.3072,5786
0,13.3072,5787
0,13.3072,5788
0,13.3072,5789
0,13.3072,5790
0,13.3072,5791
0,13.3072,5792
0,13.3072,5793
0,13.3072,5794
0,13.3072,5795
0,13.3072,5796
0,13.3072,5797
0,13.3072,5798
0,13.3072,5799
0,13.3072,5800
0,13.3072,5801
0,13.3072,5802
0,13.3072,5803
0,13.3072,5804
0,13.3072,5805
0,13.3072,5806
0,13.3072,5807
0,13.3072,5808
0,13.3072,5809
0,13.3072,5810
0,13.3072,5811
0,13.3072,5812
0,13.3072,5813
0,13.3072,5814
0,13.3072,5815
0,13.3072,5816
0,13.3072,5817
0,13.3072,5818
0,13.3072,5819
0,13.3072,5820
0,13.3072,5821
0,13.3072,5822
0,13.3072,5823
0,13.3072,5824
0,13.3072,5825
0,13.3072,5826
0,13.3072,5827
0,13.3072,5828
0,13.3072,5829
0,13.3072,5830
0,13.3072,5831
0,13.3072,5832
0,13.3072,5833
0,13.3072,5834
0,13.3072,5835
0,13.3072,5836
0,13.3072,5837
0,13.3072,5838
0,13.3072,5839
0,13.3072,5840
0,13.3072,5841
0,13.3072,5842
0,13.3072,5843
0,13.3072,5844
0,13.3072,5845
0,13.3072,5846
0,13.3072,5847
0,13.3072,5848
0,13.3072,5849
0,13.3072,5850
0,13.3072,5851
0,13.3072,5852
0,13.3072,5853
0,13.3072,5854
0,13.3072,5855
0,13.3072,5856
0,13.3072,5857
0,13.3072,5858
0,13.3072,5859
0,13.3072,5860
0,13.3072,5861
0,13.3072,5862
0,13.3072,5863
0,13.3072,5864
0,13.3072,5865
0,13.3072,5866
0,13.3072,5867
0,13.3072,5868
0,13.3072,5869
0,13.3072,5870
0,13.3072,5871
0,13.3072,5872
0,13.3072,5873
0,13.3072,5874
0,13.3072,5875
0,13.3072,5876
0,13.3072,5877
0,13.3072,5878
0,13.3072,5879
0,13.3072,5880
0,13.3072,5881
0,13.3072,5882
0,13.3072,5883
0,13.3091,5884
0,13.3091,5885
0,13.3091,5886
0,13.3091,5887
0,13.3091,5888
0,13.3091,5889
0,13.3091,5890
0,13.3091,5891
0,13.3091,5892
0,13.3091,5893
0,13.3091,5894
0,13.3091,5895
0,13.3091,5896
0,13.3091,5897
0,13.3091,5898
0,13.3091,5899
0,13.3091,5900
0,13.3091,5901
0,13.3091,5902
0,13.3091,5903
0,13.3091,5904
0,13.3091,5905
0,13.3091,5906
0,13.3091,5907
0,13.3091,5908
0,13.3091,5909
0,13.3091,5910
0,13.3091,5911
0,13.3091,5912
0,13.3091,5913
0,13.3091,5914
0,13.3091,5915
0,13.3091,5916
0,13.3091,5917
0,13.3091,5918
0,13.3091,5919
0,13.3091,5920
0,13.3091,5921
0,13.3091,5922
0,13.3091,5923
0,13.3091,5924
0,13.3091,5925
0,13.3091,5926
0,13.3091,5927
0,13.3091,5928
0,13.3091,5929
0,13.3091,5930
0,13.3091,5931
0,13.3091,5932
0,13.3091,5933
0,13.3091,5934
0,13.3091,5935
0,13.3091,5936
0,13.3091,5937
0,13.3091,5938
0,13.3091,5939
0,13.3091,5940
0,13.3091,5941
0,13.3091,5942
0,13.3091,5943
0,13.3091,5944
0,13.3091,5945
0,13.3091,5946
0,13.3091,5947
0,13.3091,5948
0,13.3091,5949
0,13.3091,5950
0,13.3091,5951
0,13.3091,5952
0,13.3091,5953
0,13.3091,5954
0,13.3091,5955
0,13.3091,5956
0,13.3091,5957
0,13.3091,5958
0,13.3091,5959
0,13.3091,5960
0,13.3091,5961
0,13.3091,5962
0,13.3091,5963
0,13.3091,5964
0,13.3091,5965
0,13.3091,5966
0,13.3091,5967
0,13.3091,5968
0,13.3091,5969
0,13.3091,5970
0,13.3091,5971
0,13.3091,5972
0,13.3091,5973
0,13.3091,5974
0,13.3091,5975
0,13.3091,5976
0,13.3091,5977
0,13.3091,5978
0,13.3091,5979
0,13.3091,5980
0,13.3091,5981
0,13.3091,5982
0,13.3091,5983
0,13.3091,5984
0,13.3091,5985
0,13.3091,5986
0,13.3091,5987
0,13.3091,5988
0,13.3091,5989
0,13.3091,5990
0,13.3091,5991
0,13.3091,5992
0,13.3091,5993
0,13.3091,5994
0,13.3091,5995
0,13.3091,5996
0,13.3091,5997
0,13.311,5998
0,13.311,5999
0,13.311,6000
0,13.311,6001
0,13.311,6002
0,13.311,6003
0,13.311,6004
0,13.311,6005
0,13.311,6006
0,13.311,6007
0,13.311,6008
0,13.311,6009
-16.759599609375,13.1361,6010
-16.762099609375,13.1268,6011
-16.762099609375,13.1231,6012
-16.762099609375,13.1212,6013
-16.76330078125,13.1175,6014
-16.76330078125,13.1175,6015
-16.76330078125,13.1156,6016
-16.76330078125,13.1138,6017
-16.76330078125,13.1138,6018
-16.76330078125,13.1119,6019
-16.76330078125,13.1101,6020
-16.76330078125,13.1101,6021
-16.76330078125,13.1101,6022
-16.76330078125,13.1082,6023
-16.76330078125,13.1063,6024
-16.76330078125,13.1063,6025
-16.76330078125,13.1063,6026
-16.76330078125,13.1045,6027
-16.76330078125,13.1045,6028
-16.76330078125,13.1026,6029
-16.76330078125,13.1026,6030
-16.76330078125,13.1026,6031
-16.76330078125,13.1008,6032
-16.76330078125,13.1008,6033
-16.76330078125,13.1008,6034
-16.76330078125,13.0989,6035
-16.76330078125,13.0989,6036
-16.76330078125,13.0989,6037
-16.76330078125,13.097,6038
-16.76330078125,13.097,6039
-16.76330078125,13.097,6040
-16.76330078125,13.097,6041
-16.76330078125,13.0933,6042
-16.76330078125,13.0933,6043
-16.76330078125,13.0933,6044
-16.76330078125,13.0915,6045
-16.76330078125,13.0915,6046
-16.76330078125,13.0915,6047
-16.76330078125,13.0915,6048
-16.76330078125,13.0896,6049
-16.76330078125,13.0896,6050
-16.76330078125,13.0896,6051
-16.76330078125,13.0896,6052
-16.76330078125,13.0896,6053
-16.76330078125,13.0877,6054
-16.76330078125,13.0877,6055
-16.76330078125,13.0877,6056
-16.76330078125,13.0877,6057
-16.76330078125,13.0877,6058
-16.76330078125,13.0859,6059
-16.76330078125,13.0859,6060
-16.76330078125,13.0859,6061
-16.76330078125,13.0859,6062
-16.76330078125,13.0859,6063
-16.76330078125,13.084,6064
-16.76330078125,13.084,6065
-16.76330078125,13.084,6066
-16.76330078125,13.084,6067
-16.76330078125,13.084,6068
-16.76330078125,13.0822,6069
-16.76330078125,13.0822,6070
-16.76330078125,13.0822,6071
-16.76330078125,13.0822,6072
-16.76330078125,13.0822,6073
-16.76330078125,13.0822,6074
-16.76330078125,13.0822,6075
-16.76330078125,13.0803,6076
-16.76330078125,13.0803,6077
-16.76330078125,13.0803,6078
-16.76330078125,13.0803,6079
-16.76330078125,13.0803,6080
-16.76330078125,13.0803,6081
-16.76330078125,13.0784,6082
-16.76330078125,13.0784,6083
-16.76330078125,13.0784,6084
-16.76330078125,13.0784,6085
-16.76330078125,13.0784,6086
-16.76330078125,13.0784,6087
-16.76330078125,13.0766,6088
-16.76330078125,13.0766,6089
-16.76330078125,13.0766,6090
-16.76330078125,13.0766,6091
-16.76330078125,13.0766,6092
-16.76330078125,13.0766,6093
-16.76330078125,13.0766,6094
-16.76330078125,13.0766,6095
-16.76330078125,13.0747,6096
-16.76330078125,13.0747,6097
-16.76330078125,13.0747,6098
-16.76330078125,13.0747,6099
-16.76330078125,13.0747,6100
-16.76330078125,13.0747,6101
-16.76330078125,13.0747,6102
-16.76330078125,13.0747,6103
-16.76330078125,13.0747,6104
-16.76330078125,13.0729,6105
-16.76330078125,13.0729,6106
-16.76330078125,13.0729,6107
-16.76330078125,13.0729,6108
-16.76330078125,13.0729,6109
-16.76330078125,13.0729,6110
-16.76330078125,13.0729,6111
-16.76330078125,13.0729,6112
-16.76330078125,13.0729,6113
-16.76330078125,13.0729,6114
-16.76330078125,13.071,6115
-16.76330078125,13.071,6116
-16.76330078125,13.071,6117
-16.76330078125,13.071,6118
-16.76330078125,13.071,6119
-16.76330078125,13.071,6120
-16.76330078125,13.071,6121
-16.76330078125,13.071,6122
-16.76330078125,13.071,6123
-16.76330078125,13.0691,6124
-16.76330078125,13.0691,6125
-16.76330078125,13.0691,6126
-16.76330078125,13.0691,6127
-16.76330078125,13.0691,6128
-16.76330078125,13.0691,6129
-16.76330078125,13.0691,6130
-16.76330078125,13.0691,6131
-16.76330078125,13.0691,6132
-16.76330078125,13.0691,6133
-16.76330078125,13.0691,6134
-16.76330078125,13.0691,6135
-16.76330078125,13.0673,6136
-16.76330078125,13.0673,6137
-16.76330078125,13.0673,6138
-16.76330078125,13.0673,6139
-16.76330078125,13.0673,6140
-16.76330078125,13.0673,6141
-16.76330078125,13.0673,6142
-16.76330078125,13.0673,6143
-16.76330078125,13.0673,6144
-16.76330078125,13.0673,6145
-16.76330078125,13.0673,6146
-16.76330078125,13.0673,6147
-16.76330078125,13.0673,6148
-16.76330078125,13.0673,6149
-16.76330078125,13.0654,6150
-16.76330078125,13.0654,6151
-16.76330078125,13.0654,6152
-16.76330078125,13.0654,6153
-16.76330078125,13.0654,6154
-16.76330078125,13.0654,6155
-16.76330078125,13.0654,6156
-16.76330078125,13.0654,6157
-16.76330078125,13.0654,6158
-16.76330078125,13.0654,6159
-16.76330078125,13.0654,6160
-16.76330078125,13.0654,6161
-16.76330078125,13.0654,6162
-16.76330078125,13.0654,6163
-16.76330078125,13.0654,6164
-16.76330078125,13.0654,6165
-16.76330078125,13.0654,6166
